from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:50146,SKY:ServiceJourney:530-179021-17136835,NSR:Quay:50146,SKY:ServiceJourney:531-179021-17136859,1
NSR:Quay:49625,SKY:ServiceJourney:600-179594-16995108,NSR:Quay:49626,SKY:ServiceJourney:603-179594-15993563,1
NSR:Quay:51885,SKY:ServiceJourney:53-179590-16879281,NSR:Quay:51885,SKY:ServiceJourney:50E-179590-15994512,1
NSR:Quay:53044,SKY:ServiceJourney:493-180509-17087573,NSR:Quay:53043,SKY:ServiceJourney:495-180509-17087449,1
NSR:Quay:102566,SKY:ServiceJourney:320-178194-16814387,NSR:Quay:102565,SKY:ServiceJourney:300E-178194-17158362,1
NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974762,NSR:Quay:58336,SKY:ServiceJourney:310-178194-16975412,1
NSR:Quay:55812,SKY:ServiceJourney:320-178194-16817301,NSR:Quay:55812,SKY:ServiceJourney:326-178194-16817743,1
NSR:Quay:53046,SKY:ServiceJourney:481-178551-17093251,NSR:Quay:53047,SKY:ServiceJourney:495-178551-17093085,1
NSR:Quay:49643,SKY:ServiceJourney:600-178162-17333441,NSR:Quay:49643,SKY:ServiceJourney:740-178162-16971848,1
NSR:Quay:102566,SKY:ServiceJourney:300-179276-17158423,NSR:Quay:102566,SKY:ServiceJourney:320-179276-16817303,1
NSR:Quay:51221,SKY:ServiceJourney:445-180503-17087168,NSR:Quay:51221,SKY:ServiceJourney:442-180503-17086996,1
NSR:Quay:58351,SKY:ServiceJourney:310-180314-17305897,NSR:Quay:58351,SKY:ServiceJourney:312-180314-17305914,1
NSR:Quay:50561,SKY:ServiceJourney:450-180501-17087264,NSR:Quay:50561,SKY:ServiceJourney:455-180501-17086903,1
NSR:Quay:57143,SKY:ServiceJourney:342-171529-15768323,NSR:Quay:57143,SKY:ServiceJourney:340-171529-15768349,1
NSR:Quay:53044,SKY:ServiceJourney:493-180501-17087581,NSR:Quay:53043,SKY:ServiceJourney:495-180501-17087466,1
NSR:Quay:51228,SKY:ServiceJourney:23E-178712-17087503,NSR:Quay:51230,SKY:ServiceJourney:460-178712-17092798,1
NSR:Quay:53047,SKY:ServiceJourney:495-178551-17093076,NSR:Quay:53044,SKY:ServiceJourney:491-178551-17093142,1
NSR:Quay:49625,SKY:ServiceJourney:610-179588-15993503,NSR:Quay:49626,SKY:ServiceJourney:601-179588-15993577,1
NSR:Quay:57260,SKY:ServiceJourney:924-178855-17110482,NSR:Quay:57260,SKY:ServiceJourney:923-178855-17110485,1
NSR:Quay:51885,SKY:ServiceJourney:53-179588-16879296,NSR:Quay:51885,SKY:ServiceJourney:50E-179588-15994521,1
NSR:Quay:53046,SKY:ServiceJourney:484-180503-17087779,NSR:Quay:53047,SKY:ServiceJourney:495-180503-17087431,1
NSR:Quay:53043,SKY:ServiceJourney:485-180479-17340146,NSR:Quay:53043,SKY:ServiceJourney:499-180479-17340119,1
NSR:Quay:53043,SKY:ServiceJourney:491-180479-17340227,NSR:Quay:53043,SKY:ServiceJourney:484-180479-17340086,1
NSR:Quay:57648,SKY:ServiceJourney:900-179978-17286227,NSR:Quay:57648,SKY:ServiceJourney:901-179978-16768533,1
NSR:Quay:50561,SKY:ServiceJourney:459-178551-17093329,NSR:Quay:50567,SKY:ServiceJourney:450-178551-17092933,1
NSR:Quay:52309,SKY:ServiceJourney:651-180704-16406387,NSR:Quay:52309,SKY:ServiceJourney:654-180704-16406417,1
NSR:Quay:51228,SKY:ServiceJourney:450-178511-17092617,NSR:Quay:51228,SKY:ServiceJourney:442-178511-17092598,1
NSR:Quay:49625,SKY:ServiceJourney:603-179588-15993568,NSR:Quay:49626,SKY:ServiceJourney:600-179588-16995072,1
NSR:Quay:58338,SKY:ServiceJourney:313-179580-16974101,NSR:Quay:58338,SKY:ServiceJourney:300-179580-16973956,1
NSR:Quay:99593,SKY:ServiceJourney:26-179548-16769506,NSR:Quay:53418,SKY:ServiceJourney:30-179548-16769022,1
NSR:Quay:51885,SKY:ServiceJourney:53-179588-16879288,NSR:Quay:51885,SKY:ServiceJourney:50E-179588-15994511,1
NSR:Quay:49643,SKY:ServiceJourney:600-179592-16995109,NSR:Quay:49643,SKY:ServiceJourney:740-179592-15994836,1
NSR:Quay:58337,SKY:ServiceJourney:300E-178194-17158368,NSR:Quay:58336,SKY:ServiceJourney:310-178194-16975409,1
NSR:Quay:49644,SKY:ServiceJourney:740-180400-17336091,NSR:Quay:49644,SKY:ServiceJourney:600-180400-17335721,1
NSR:Quay:53043,SKY:ServiceJourney:485-180507-17087877,NSR:Quay:53043,SKY:ServiceJourney:484-180507-17087797,1
NSR:Quay:58338,SKY:ServiceJourney:300E-179276-17158362,NSR:Quay:58336,SKY:ServiceJourney:310-179276-16817436,1
NSR:Quay:51228,SKY:ServiceJourney:445-178551-17087211,NSR:Quay:51228,SKY:ServiceJourney:442-178551-17093445,1
NSR:Quay:99593,SKY:ServiceJourney:36-179876-16768709,NSR:Quay:53415,SKY:ServiceJourney:27-179876-16768335,1
NSR:Quay:55120,SKY:ServiceJourney:441-178712-17087117,NSR:Quay:55120,SKY:ServiceJourney:499-178712-17092995,1
NSR:Quay:53046,SKY:ServiceJourney:484-180501-17087787,NSR:Quay:53048,SKY:ServiceJourney:483-180501-17087707,1
NSR:Quay:58838,SKY:ServiceJourney:940-178245-16406830,NSR:Quay:58838,SKY:ServiceJourney:934-178245-16406806,1
NSR:Quay:49982,SKY:ServiceJourney:601-179602-16005682,NSR:Quay:49982,SKY:ServiceJourney:62-179602-16005858,1
NSR:Quay:54417,SKY:ServiceJourney:610-180550-17138443,NSR:Quay:54417,SKY:ServiceJourney:73-180550-17138127,1
NSR:Quay:57719,SKY:ServiceJourney:910-179548-17257972,NSR:Quay:57719,SKY:ServiceJourney:900-179548-17257872,1
NSR:Quay:51885,SKY:ServiceJourney:53-173492-16070916,NSR:Quay:51885,SKY:ServiceJourney:50E-173492-16071103,1
NSR:Quay:54443,SKY:ServiceJourney:74-178162-16972634,NSR:Quay:54443,SKY:ServiceJourney:610-178162-16973074,1
NSR:Quay:49625,SKY:ServiceJourney:610-179588-15993414,NSR:Quay:49626,SKY:ServiceJourney:607-179588-15993516,1
NSR:Quay:99593,SKY:ServiceJourney:28-179815-17276064,NSR:Quay:53415,SKY:ServiceJourney:27-179815-16768314,1
NSR:Quay:51227,SKY:ServiceJourney:460-178712-17092807,NSR:Quay:51228,SKY:ServiceJourney:448-178712-17093484,1
NSR:Quay:54417,SKY:ServiceJourney:610-179053-17138450,NSR:Quay:54417,SKY:ServiceJourney:73-179053-17138139,1
NSR:Quay:49643,SKY:ServiceJourney:602-178874-15993350,NSR:Quay:49644,SKY:ServiceJourney:610-178874-15993467,1
NSR:Quay:51227,SKY:ServiceJourney:460-178509-17091922,NSR:Quay:51228,SKY:ServiceJourney:448-178509-17091958,1
NSR:Quay:102565,SKY:ServiceJourney:300-179219-17155554,NSR:Quay:102565,SKY:ServiceJourney:300E-179219-17155280,1
NSR:Quay:49625,SKY:ServiceJourney:600-180400-17335803,NSR:Quay:49626,SKY:ServiceJourney:607-180400-17337048,1
NSR:Quay:52078,SKY:ServiceJourney:479-180509-17086819,NSR:Quay:52077,SKY:ServiceJourney:460-180509-17087042,1
NSR:Quay:51228,SKY:ServiceJourney:23E-180479-17340428,NSR:Quay:51230,SKY:ServiceJourney:445-180479-17340342,1
NSR:Quay:57688,SKY:ServiceJourney:326-179219-17155389,NSR:Quay:57688,SKY:ServiceJourney:326-179219-17155394,1
NSR:Quay:56538,SKY:ServiceJourney:499-180505-17087367,NSR:Quay:56538,SKY:ServiceJourney:496-180505-17087614,1
NSR:Quay:103465,SKY:ServiceJourney:965-180706-16407007,NSR:Quay:103465,SKY:ServiceJourney:965-180706-16407008,1
NSR:Quay:99593,SKY:ServiceJourney:26-179815-16769503,NSR:Quay:53418,SKY:ServiceJourney:30-179815-16769008,1
NSR:Quay:51885,SKY:ServiceJourney:53-179590-16879293,NSR:Quay:51885,SKY:ServiceJourney:50E-179590-15994513,1
NSR:Quay:58338,SKY:ServiceJourney:313-179276-16817687,NSR:Quay:58338,SKY:ServiceJourney:300-179276-17158466,1
NSR:Quay:56538,SKY:ServiceJourney:499-178551-17092993,NSR:Quay:56538,SKY:ServiceJourney:495-178551-17093053,1
NSR:Quay:53046,SKY:ServiceJourney:484-180507-17087786,NSR:Quay:53044,SKY:ServiceJourney:491-180507-17086787,1
NSR:Quay:49643,SKY:ServiceJourney:602-179594-15993350,NSR:Quay:49644,SKY:ServiceJourney:600-179594-16995059,1
NSR:Quay:58338,SKY:ServiceJourney:310-178200-16975468,NSR:Quay:58338,SKY:ServiceJourney:300-178200-16975494,1
NSR:Quay:51230,SKY:ServiceJourney:450-180501-17087249,NSR:Quay:51230,SKY:ServiceJourney:449-180501-17086648,1
NSR:Quay:53046,SKY:ServiceJourney:484-178551-17087780,NSR:Quay:53044,SKY:ServiceJourney:491-178551-17093127,1
NSR:Quay:51227,SKY:ServiceJourney:460-180505-17087032,NSR:Quay:51228,SKY:ServiceJourney:448-180505-17087863,1
NSR:Quay:49982,SKY:ServiceJourney:601-178874-15993582,NSR:Quay:49982,SKY:ServiceJourney:62-178874-15993373,1
NSR:Quay:53043,SKY:ServiceJourney:490-178712-17093150,NSR:Quay:53043,SKY:ServiceJourney:495-178712-17093088,1
NSR:Quay:53044,SKY:ServiceJourney:493-178509-17092214,NSR:Quay:53043,SKY:ServiceJourney:484-178509-17092153,1
NSR:Quay:51885,SKY:ServiceJourney:53-180400-17335999,NSR:Quay:51885,SKY:ServiceJourney:50E-180400-17336237,1
NSR:Quay:54056,SKY:ServiceJourney:945-180286-17157231,NSR:Quay:54056,SKY:ServiceJourney:925-180286-17157209,1
NSR:Quay:51886,SKY:ServiceJourney:50E-180550-17137632,NSR:Quay:51886,SKY:ServiceJourney:53-180550-17137336,1
NSR:Quay:53046,SKY:ServiceJourney:481-180509-17087407,NSR:Quay:53044,SKY:ServiceJourney:491-180509-17086781,1
NSR:Quay:51427,SKY:ServiceJourney:620-175842-16419852,NSR:Quay:51427,SKY:ServiceJourney:700-175842-16420084,1
NSR:Quay:51227,SKY:ServiceJourney:460-178712-17092807,NSR:Quay:51228,SKY:ServiceJourney:448-178712-17093495,1
NSR:Quay:50561,SKY:ServiceJourney:450E-178551-17087718,NSR:Quay:108893,SKY:ServiceJourney:458-178551-17093506,1
NSR:Quay:57286,SKY:ServiceJourney:342-179219-17155606,NSR:Quay:57283,SKY:ServiceJourney:342-179219-17155597,1
NSR:Quay:57428,SKY:ServiceJourney:344-178194-16817792,NSR:Quay:57428,SKY:ServiceJourney:340-178194-17161571,1
NSR:Quay:53541,SKY:ServiceJourney:991-179094-17307238,NSR:Quay:53541,SKY:ServiceJourney:990-179094-16407112,1
NSR:Quay:51886,SKY:ServiceJourney:51-179588-15994462,NSR:Quay:51886,SKY:ServiceJourney:56-179588-15994265,1
NSR:Quay:53043,SKY:ServiceJourney:491-180509-17086754,NSR:Quay:53043,SKY:ServiceJourney:484-180509-17087794,1
NSR:Quay:99702,SKY:ServiceJourney:1033-171815-15136528,NSR:Quay:99702,SKY:ServiceJourney:1033-171815-15136552,1
NSR:Quay:49625,SKY:ServiceJourney:601-179592-15993585,NSR:Quay:49626,SKY:ServiceJourney:600-179592-16995072,1
NSR:Quay:52078,SKY:ServiceJourney:479-180501-17086835,NSR:Quay:52077,SKY:ServiceJourney:460-180501-17087019,1
NSR:Quay:102566,SKY:ServiceJourney:300-179276-17158423,NSR:Quay:102566,SKY:ServiceJourney:330-179276-16817345,1
NSR:Quay:56538,SKY:ServiceJourney:499-178551-17093007,NSR:Quay:56538,SKY:ServiceJourney:495-178551-17093066,1
NSR:Quay:58338,SKY:ServiceJourney:310-177553-15768587,NSR:Quay:58338,SKY:ServiceJourney:300-177553-15768503,1
NSR:Quay:54433,SKY:ServiceJourney:760-178245-16406581,NSR:Quay:54433,SKY:ServiceJourney:760-178245-16406582,1
NSR:Quay:57062,SKY:ServiceJourney:345-178194-17161598,NSR:Quay:57062,SKY:ServiceJourney:341-178194-17161592,1
NSR:Quay:53541,SKY:ServiceJourney:990-180708-16407103,NSR:Quay:53541,SKY:ServiceJourney:991-180708-16426376,1
NSR:Quay:49625,SKY:ServiceJourney:600-180550-17137064,NSR:Quay:49626,SKY:ServiceJourney:607-180550-17138393,1
NSR:Quay:49625,SKY:ServiceJourney:610-179594-15993443,NSR:Quay:49626,SKY:ServiceJourney:601-179594-15993574,1
NSR:Quay:49644,SKY:ServiceJourney:607-179594-15993517,NSR:Quay:49644,SKY:ServiceJourney:610-179594-15993461,1
NSR:Quay:55163,SKY:ServiceJourney:900-180583-17257861,NSR:Quay:55163,SKY:ServiceJourney:910-180583-17257974,1
NSR:Quay:51885,SKY:ServiceJourney:53-178162-16971698,NSR:Quay:51885,SKY:ServiceJourney:50E-178162-16972148,1
NSR:Quay:50561,SKY:ServiceJourney:455-178509-17092102,NSR:Quay:50567,SKY:ServiceJourney:450-178509-17092078,1
NSR:Quay:56538,SKY:ServiceJourney:499-180479-17340133,NSR:Quay:56538,SKY:ServiceJourney:495-180479-17340192,1
NSR:Quay:51885,SKY:ServiceJourney:53-180400-17336003,NSR:Quay:51885,SKY:ServiceJourney:50E-180400-17336318,1
NSR:Quay:51228,SKY:ServiceJourney:445-180507-17087172,NSR:Quay:51228,SKY:ServiceJourney:442-180507-17086962,1
NSR:Quay:57286,SKY:ServiceJourney:342-179276-16817531,NSR:Quay:57283,SKY:ServiceJourney:342-179276-16817522,1
NSR:Quay:50561,SKY:ServiceJourney:457-178551-17093386,NSR:Quay:50567,SKY:ServiceJourney:450-178551-17092922,1
NSR:Quay:54056,SKY:ServiceJourney:945-176045-17157165,NSR:Quay:54056,SKY:ServiceJourney:925-176045-16406783,1
NSR:Quay:52077,SKY:ServiceJourney:460-180509-17087099,NSR:Quay:52078,SKY:ServiceJourney:479-180509-17086829,1
NSR:Quay:55351,SKY:ServiceJourney:740-180710-16406486,NSR:Quay:55351,SKY:ServiceJourney:654-180710-16406414,1
NSR:Quay:57786,SKY:ServiceJourney:330-178191-16974139,NSR:Quay:57786,SKY:ServiceJourney:327-178191-16974345,1
NSR:Quay:57612,SKY:ServiceJourney:900-180583-17257854,NSR:Quay:57612,SKY:ServiceJourney:910-180583-17257983,1
NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974713,NSR:Quay:58336,SKY:ServiceJourney:310-178194-16975424,1
NSR:Quay:49625,SKY:ServiceJourney:602-178872-15993368,NSR:Quay:49626,SKY:ServiceJourney:600-178872-16995080,1
NSR:Quay:52078,SKY:ServiceJourney:471-180503-17086729,NSR:Quay:52077,SKY:ServiceJourney:460-180503-17087041,1
NSR:Quay:49625,SKY:ServiceJourney:610-179594-15993443,NSR:Quay:49626,SKY:ServiceJourney:603-179594-15993563,1
NSR:Quay:49625,SKY:ServiceJourney:600-179594-16995128,NSR:Quay:49626,SKY:ServiceJourney:603-179594-15993559,1
NSR:Quay:49644,SKY:ServiceJourney:740-179588-15994832,NSR:Quay:49644,SKY:ServiceJourney:610-179588-15993466,1
NSR:Quay:54443,SKY:ServiceJourney:74-179588-15993953,NSR:Quay:54443,SKY:ServiceJourney:610-179588-15993488,1
NSR:Quay:49643,SKY:ServiceJourney:610-179590-15993412,NSR:Quay:49643,SKY:ServiceJourney:740-179590-15994823,1
NSR:Quay:102567,SKY:ServiceJourney:340-179580-16974254,NSR:Quay:102565,SKY:ServiceJourney:300-179580-16973966,1
NSR:Quay:49625,SKY:ServiceJourney:603-179602-16005715,NSR:Quay:49626,SKY:ServiceJourney:610-179602-16005810,1
NSR:Quay:49982,SKY:ServiceJourney:601-173465-16069423,NSR:Quay:49982,SKY:ServiceJourney:62-173465-16069498,1
NSR:Quay:58091,SKY:ServiceJourney:911-179361-17165234,NSR:Quay:58091,SKY:ServiceJourney:910-179361-17164336,1
NSR:Quay:51886,SKY:ServiceJourney:50E-178874-15994610,NSR:Quay:51886,SKY:ServiceJourney:53-178874-16885966,1
NSR:Quay:102565,SKY:ServiceJourney:300E-179219-17155276,NSR:Quay:102567,SKY:ServiceJourney:340-179219-17155375,1
NSR:Quay:57612,SKY:ServiceJourney:901-179815-17268271,NSR:Quay:57612,SKY:ServiceJourney:900-179815-17268319,1
NSR:Quay:51565,SKY:ServiceJourney:450-178551-17092899,NSR:Quay:51565,SKY:ServiceJourney:452-178551-17093427,1
NSR:Quay:103634,SKY:ServiceJourney:555-175905-16409854,NSR:Quay:103633,SKY:ServiceJourney:559-175905-17065346,1
NSR:Quay:51221,SKY:ServiceJourney:445-178712-17087202,NSR:Quay:51221,SKY:ServiceJourney:442-178712-17093453,1
NSR:Quay:53043,SKY:ServiceJourney:491-178712-17093113,NSR:Quay:53043,SKY:ServiceJourney:495-178712-17093050,1
NSR:Quay:52641,SKY:ServiceJourney:700-172394-16410367,NSR:Quay:52641,SKY:ServiceJourney:632-172394-16410330,1
NSR:Quay:54056,SKY:ServiceJourney:945-179094-17299380,NSR:Quay:54056,SKY:ServiceJourney:990-179094-16407106,1
NSR:Quay:99593,SKY:ServiceJourney:33-179978-16769220,NSR:Quay:53415,SKY:ServiceJourney:26-179978-16769551,1
NSR:Quay:49982,SKY:ServiceJourney:601-179053-17138334,NSR:Quay:49982,SKY:ServiceJourney:62-179053-17138522,1
NSR:Quay:53046,SKY:ServiceJourney:484-178712-17087784,NSR:Quay:53046,SKY:ServiceJourney:485-178712-17093214,1
NSR:Quay:53047,SKY:ServiceJourney:499-180501-17087351,NSR:Quay:53047,SKY:ServiceJourney:493-180501-17087582,1
NSR:Quay:53044,SKY:ServiceJourney:493-180479-17340274,NSR:Quay:53043,SKY:ServiceJourney:499-180479-17340118,1
NSR:Quay:51613,SKY:ServiceJourney:465-180501-17087542,NSR:Quay:51613,SKY:ServiceJourney:466-180501-17087759,1
NSR:Quay:49625,SKY:ServiceJourney:600-179596-16995114,NSR:Quay:49626,SKY:ServiceJourney:603-179596-15993567,1
NSR:Quay:53043,SKY:ServiceJourney:491-180501-17086767,NSR:Quay:53043,SKY:ServiceJourney:495-180501-17087483,1
NSR:Quay:57612,SKY:ServiceJourney:901-179815-17268271,NSR:Quay:57612,SKY:ServiceJourney:900-179815-17268320,1
NSR:Quay:49625,SKY:ServiceJourney:600-179588-16995088,NSR:Quay:49626,SKY:ServiceJourney:601-179588-15993570,1
NSR:Quay:52077,SKY:ServiceJourney:479-180479-17340440,NSR:Quay:52077,SKY:ServiceJourney:460-180479-17339987,1
NSR:Quay:49625,SKY:ServiceJourney:610-180400-17337069,NSR:Quay:49626,SKY:ServiceJourney:607-180400-17337047,1
NSR:Quay:58351,SKY:ServiceJourney:311-179219-17155582,NSR:Quay:58351,SKY:ServiceJourney:310-179219-17155692,1
NSR:Quay:50561,SKY:ServiceJourney:457-180501-17087828,NSR:Quay:50567,SKY:ServiceJourney:450E-180501-17087713,1
NSR:Quay:53047,SKY:ServiceJourney:495-180509-17087442,NSR:Quay:53046,SKY:ServiceJourney:485-180509-17087905,1
NSR:Quay:52078,SKY:ServiceJourney:479-180503-17086835,NSR:Quay:52077,SKY:ServiceJourney:465-180503-17087533,1
NSR:Quay:49625,SKY:ServiceJourney:610-179596-15993426,NSR:Quay:49626,SKY:ServiceJourney:603-179596-15993559,1
NSR:Quay:51886,SKY:ServiceJourney:51-178872-15994506,NSR:Quay:51886,SKY:ServiceJourney:57-178872-15994227,1
NSR:Quay:50561,SKY:ServiceJourney:450-180509-17087236,NSR:Quay:50561,SKY:ServiceJourney:455-180509-17086909,1
NSR:Quay:57612,SKY:ServiceJourney:901-180583-17257935,NSR:Quay:57612,SKY:ServiceJourney:900-180583-17257877,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179580-16973921,NSR:Quay:58336,SKY:ServiceJourney:310-179580-17235808,1
NSR:Quay:53046,SKY:ServiceJourney:481-180501-17087374,NSR:Quay:53047,SKY:ServiceJourney:497-180501-17087775,1
NSR:Quay:51886,SKY:ServiceJourney:50E-173509-16071817,NSR:Quay:51886,SKY:ServiceJourney:53-173509-16071702,1
NSR:Quay:51886,SKY:ServiceJourney:50E-178882-15771129,NSR:Quay:51886,SKY:ServiceJourney:53-178882-15770921,1
NSR:Quay:51058,SKY:ServiceJourney:554-179164-17154447,NSR:Quay:51058,SKY:ServiceJourney:620-179164-17154782,1
NSR:Quay:53047,SKY:ServiceJourney:499-178712-17093012,NSR:Quay:53047,SKY:ServiceJourney:493-178712-17093413,1
NSR:Quay:99593,SKY:ServiceJourney:26-179978-16769503,NSR:Quay:53416,SKY:ServiceJourney:36-179978-16768720,1
NSR:Quay:49625,SKY:ServiceJourney:600-179592-16995112,NSR:Quay:49626,SKY:ServiceJourney:602-179592-15993356,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179281-17160911,NSR:Quay:58336,SKY:ServiceJourney:313-179281-15985358,1
NSR:Quay:57143,SKY:ServiceJourney:342-178191-16974157,NSR:Quay:57143,SKY:ServiceJourney:340-178191-16974255,1
NSR:Quay:49625,SKY:ServiceJourney:610-179588-15993414,NSR:Quay:49626,SKY:ServiceJourney:601-179588-15993575,1
NSR:Quay:53047,SKY:ServiceJourney:495-180507-17087438,NSR:Quay:53047,SKY:ServiceJourney:493-180507-17087588,1
NSR:Quay:55120,SKY:ServiceJourney:424-178712-17092781,NSR:Quay:55120,SKY:ServiceJourney:460-178712-17092805,1
NSR:Quay:57786,SKY:ServiceJourney:327-178191-16974353,NSR:Quay:57786,SKY:ServiceJourney:330-178191-16974131,1
NSR:Quay:49625,SKY:ServiceJourney:610-178872-15993421,NSR:Quay:49626,SKY:ServiceJourney:607-178872-15993519,1
NSR:Quay:54443,SKY:ServiceJourney:74-180400-17336794,NSR:Quay:54443,SKY:ServiceJourney:610-180400-17337125,1
NSR:Quay:53043,SKY:ServiceJourney:495-178551-17093074,NSR:Quay:53043,SKY:ServiceJourney:484-178551-17087797,1
NSR:Quay:55351,SKY:ServiceJourney:740-180704-16406486,NSR:Quay:55351,SKY:ServiceJourney:654-180704-16406414,1
NSR:Quay:53541,SKY:ServiceJourney:990-180706-16407117,NSR:Quay:53541,SKY:ServiceJourney:991-180706-16426379,1
NSR:Quay:53046,SKY:ServiceJourney:484-180503-17087790,NSR:Quay:53047,SKY:ServiceJourney:495-180503-17087462,1
NSR:Quay:57612,SKY:ServiceJourney:901-180583-17257935,NSR:Quay:57612,SKY:ServiceJourney:900-180583-17257883,1
NSR:Quay:99593,SKY:ServiceJourney:33-179876-17307074,NSR:Quay:53415,SKY:ServiceJourney:26-179876-16769534,1
NSR:Quay:55388,SKY:ServiceJourney:1027-167847-15161347,NSR:Quay:55388,SKY:ServiceJourney:1027-167847-15161392,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179219-17155257,NSR:Quay:58336,SKY:ServiceJourney:310-179219-17155721,1
NSR:Quay:58846,SKY:ServiceJourney:925-176210-16430330,NSR:Quay:58846,SKY:ServiceJourney:934-176210-16430401,1
NSR:Quay:52077,SKY:ServiceJourney:460-180505-17087056,NSR:Quay:52078,SKY:ServiceJourney:471-180505-17086705,1
NSR:Quay:56025,SKY:ServiceJourney:320-179281-15985125,NSR:Quay:56025,SKY:ServiceJourney:325-179281-15985548,1
NSR:Quay:51203,SKY:ServiceJourney:559-180238-17065335,NSR:Quay:51203,SKY:ServiceJourney:620-180238-16409943,1
NSR:Quay:53541,SKY:ServiceJourney:991-180710-16426387,NSR:Quay:53541,SKY:ServiceJourney:990-180710-16407113,1
NSR:Quay:58338,SKY:ServiceJourney:310-178194-16975402,NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974703,1
NSR:Quay:99593,SKY:ServiceJourney:26-179876-16769504,NSR:Quay:53416,SKY:ServiceJourney:37-179876-17273217,1
NSR:Quay:54417,SKY:ServiceJourney:610-179588-15993417,NSR:Quay:54417,SKY:ServiceJourney:73-179588-15993966,1
NSR:Quay:102566,SKY:ServiceJourney:302-177553-15768538,NSR:Quay:102565,SKY:ServiceJourney:300-177553-15768527,1
NSR:Quay:57719,SKY:ServiceJourney:910-179876-17273018,NSR:Quay:57719,SKY:ServiceJourney:900-179876-17257872,1
NSR:Quay:51886,SKY:ServiceJourney:57-179053-17137858,NSR:Quay:51885,SKY:ServiceJourney:51-179053-17137757,1
NSR:Quay:58337,SKY:ServiceJourney:300-178191-16973996,NSR:Quay:58336,SKY:ServiceJourney:310-178191-16974235,1
NSR:Quay:99702,SKY:ServiceJourney:1033-171815-15136531,NSR:Quay:99702,SKY:ServiceJourney:1033-171815-15136549,1
NSR:Quay:52078,SKY:ServiceJourney:471-180505-17086715,NSR:Quay:52077,SKY:ServiceJourney:460-180505-17087047,1
NSR:Quay:57143,SKY:ServiceJourney:342-178194-16817520,NSR:Quay:57143,SKY:ServiceJourney:340-178194-17161566,1
NSR:Quay:50561,SKY:ServiceJourney:450-180503-17087229,NSR:Quay:108893,SKY:ServiceJourney:459-180503-17087302,1
NSR:Quay:51427,SKY:ServiceJourney:620-180244-16409943,NSR:Quay:51427,SKY:ServiceJourney:700-180244-16410287,1
NSR:Quay:49625,SKY:ServiceJourney:600-179592-16995125,NSR:Quay:49626,SKY:ServiceJourney:607-179592-15993520,1
NSR:Quay:51058,SKY:ServiceJourney:554-179164-17154447,NSR:Quay:51058,SKY:ServiceJourney:620-179164-17154760,1
NSR:Quay:55811,SKY:ServiceJourney:326-179281-15985378,NSR:Quay:55811,SKY:ServiceJourney:320-179281-15985105,1
NSR:Quay:52783,SKY:ServiceJourney:1033-167770-15136833,NSR:Quay:52783,SKY:ServiceJourney:1033-167770-15136842,1
NSR:Quay:54417,SKY:ServiceJourney:610-179594-15993417,NSR:Quay:54417,SKY:ServiceJourney:73-179594-15993966,1
NSR:Quay:57612,SKY:ServiceJourney:910-177298-16771099,NSR:Quay:57612,SKY:ServiceJourney:901-177298-16771063,1
NSR:Quay:58337,SKY:ServiceJourney:300-179580-16973996,NSR:Quay:58336,SKY:ServiceJourney:310-179580-17235825,1
NSR:Quay:51229,SKY:ServiceJourney:448-180509-17087867,NSR:Quay:51230,SKY:ServiceJourney:445-180509-17087185,1
NSR:Quay:53046,SKY:ServiceJourney:481-180505-17087411,NSR:Quay:53047,SKY:ServiceJourney:495-180505-17087436,1
NSR:Quay:49625,SKY:ServiceJourney:610-180400-17337060,NSR:Quay:49626,SKY:ServiceJourney:607-180400-17337037,1
NSR:Quay:56538,SKY:ServiceJourney:499-180509-17087336,NSR:Quay:56538,SKY:ServiceJourney:496-180509-17087620,1
NSR:Quay:51885,SKY:ServiceJourney:53-179053-17137323,NSR:Quay:51885,SKY:ServiceJourney:50E-179053-17137641,1
NSR:Quay:52078,SKY:ServiceJourney:479-180509-17086810,NSR:Quay:52077,SKY:ServiceJourney:460-180509-17087016,1
NSR:Quay:99593,SKY:ServiceJourney:26-179815-16769523,NSR:Quay:53416,SKY:ServiceJourney:35-179815-16769339,1
NSR:Quay:51885,SKY:ServiceJourney:53-179596-16879282,NSR:Quay:51885,SKY:ServiceJourney:50E-179596-15994514,1
NSR:Quay:52309,SKY:ServiceJourney:651-176109-17136732,NSR:Quay:52309,SKY:ServiceJourney:654-176109-17136754,1
NSR:Quay:58003,SKY:ServiceJourney:912-179341-17162566,NSR:Quay:58003,SKY:ServiceJourney:910-179341-17163375,1
NSR:Quay:99593,SKY:ServiceJourney:26-179978-16769511,NSR:Quay:53418,SKY:ServiceJourney:30-179978-16769009,1
NSR:Quay:53047,SKY:ServiceJourney:499-180479-17340133,NSR:Quay:53044,SKY:ServiceJourney:491-180479-17340245,1
NSR:Quay:49625,SKY:ServiceJourney:610-179594-15993503,NSR:Quay:49626,SKY:ServiceJourney:601-179594-15993577,1
